gestão e organização da memória organizacional: geoparque quadrilátero ferrífero em minas gerais,"esta pesquisa busca compreender o papel da gestão de acervos, no que tange à organização do conhecimento e as relações estabelecidas a respeito dos processos de preservação da documentação produzida por instituições. nesse sentido o objetivo é identificar, analisar estudos e procedimentos de preservação da memória organizacional e apresentar um organograma para a criação de um repositório institucional para o centro de memória do geoparque quadrilátero ferrífero, no estado de minas gerais, em função do seu valor patrimonial e visando salvaguardar as suas informações. os geoparques têm como propósito a preservação do patrimônio geológico por meio da divulgação das geociências, levando o conhecimento a população local, sociedade e pesquisadores interessados no tema. esse contexto, contribuiu para construção da hipótese ações de gestão e organização da informação desde os primórdios da constituição de instituições públicas ou privadas salvaguardam suas memórias institucionais. quais as ações, métodos e procedimentos têm sido empregados na organização da informação que, visam preservar a produção documental, a memória organizacional do geoparque quadrilátero ferrífero e subsidie a estrutura de um modelo de repositório institucional? foi realizado, inicialmente, mapeamento sobre a produção acadêmica que discute a preservação do patrimônio cultural referente ao geoparque no brasil, a memória organizacional, e procedimentos de organização e gestão, por meio de coleta de dados, realização de entrevista, extraindo as categorias analíticas e revisão sistemática da literatura sobre o termo memória organizacional, das bases de dados da ciência da informação, com a finalidade de obter conhecimento sobre o direcionamento dos estudos. após a seleção e análise dos dados coletados, foram estabelecidos subsídios necessários a abordagem a ser desenvolvida, culminando na elaboração de um organograma de repositório institucional, visando a preservação e acesso as informações produzidas pelo geoparque quadrilátero ferrífero. os repositórios institucionais estão intrinsecamente relacionados a ciência aberta, baseada em vários pilares, entre eles a ciência cidadã, que entende ser fundamental o envolvimento da população, no desenvolvimento da pesquisa cientifica. a pesquisa foi realizada com o gestor e com a documentação do geoparque, o que levou ao resultado que, esse cenário se apresenta como condição fundamental para o geoparque quadrilátero ferrífero fazer parte da rede global de geoparques, mediante o envolvimento da população local e cientistas no desenvolvimento de pesquisas sobre tema, sobretudo de interesse geológico científico e pedagógico, possibilitando a visibilidade, difusão e reuso as informações, proporcionando geração de conhecimento para sociedade. a análise da pesquisa também remete às ações de gestão e organização da informação com a finalidade da preservação da memória organizacional, apresentando o repositório institucional."
o controle de autoridade e a contribuição da rda: um estudo de caso nas bibliotecas da ufmg com enfoque nos registros de nome de pessoa,"a diversidade de publicações lançadas nas últimas décadas, em novos formatos e em diferentes plataformas de informação, exigem adequações nas normas de catalogação. os mantenedores do aacr2, um dos códigos mais usados mundialmente, decidiram desenvolver novas regras para atender a essas necessidades. surgiu, então a rda - resource description and access, baseada nos modelos conceituais de entidade-relacionamento - frbrs, projetada para o ambiente digital e com um escopo mais abrangente. na catalogação, o trabalho de autoridade é uma das tarefas mais importantes, por reduzir ambiguidades e conflitos nos registros nos catálogos. o aacr2r não fornece regras muito consistentes para a descrição de dados de autoridade, prevendo apenas entradas autorizadas e remissivas de nomes. já a rda apresenta instruções mais abrangentes para a manutenção do catálogo de autoridades, além de evidenciar ligações com os registros bibliográficos. a justificativa para esta pesquisa está relacionada à escassez de trabalhos científicos sobre o controle de autoridade e sobre as normas rda, e pela necessidade em abordar o tema controle de autoridade, com enfoque nas entidades de nome pessoal. buscar respostas sobre contribuições para o controle de autoridade de nome pessoal, na catalogação de registros de autoridade com o uso da rda, no quesito consistência e viabilidade de implementação no catálogo do sistema de bibliotecas da universidade federal de minas gerais - sb/ufmg, é a questão de pesquisa deste estudo, cujo principal objetivo é ""identificar as contribuições mais significativas da rda para maior consistência no controle de autoridade de nome de pessoa local, e a viabilidade de sua implementação no catálogo bibliográfico da ufmg"". com uma abordagem qualitativa, de natureza exploratória e descritiva, utilizou-se de um estudo de caso como estratégia de investigação. como procedimentos metodológicos, elaborou-se a caracterização das regras para registros de autoridade em acr2r e rda, baseada na literatura, e realizou-se um experimento de catalogação, através da criação e implementação de registros de autoridade de pessoas, com o uso alternado das duas normas, cuja amostra foi constituída por 95 pesquisadores da ufmg. como resultado, foram identificadas características essenciais da rda para registros de autoridade de nome pessoal local e delineadas premissas para uma possível implantação da rda no sb/ufmg. concluiu-se que a rda traz grandes contribuições para o controle de autoridade, melhorando a consistência do catálogo das bibliotecas universitárias, pois autoriza uma descrição robusta e consistente dos dados, pela possibilidade de inclusão de atributos específicos aos nomes e de ampliação dos relacionamentos entre entidades. considerou-se, ainda, que a rda favorece a navegação e a descoberta de recursos informacionais pelos usuários e amplia a noção de autoridade, tornando o catálogo de autoridade da biblioteca uma fonte de referência biográfica desses nomes."
proposta de um modelo de hipertexto com abordagem semântica para a representação do conhecimento no domínio temático da intensificação agropecuária,"trata-se de uma pesquisa de mestrado que propõe o uso do hipertexto como instrumento de representação do conhecimento acerca da área temática da intensificação agropecuária, cujo teor teórico-conceitual está apresentado no livro de ester boserup (1965). no ambiente de aplicação desta pesquisa, que é a embrapa informática agropecuária, dentro de uma parceria estabelecida entre embrapa e a ufmg, está o problema do compartilhamento do entendimento comum de conceitos para o trabalho colaborativo entre os membros do domínio agropecuário. objetiva-se propor um modelo para conversão do teor do livro, de texto linear, em hipertexto com abordagem semântica, no qual as relações expressas nos links sejam direcionadas para facilitar a aprendizagem do conteúdo semântico contido no documento. a revisão bibliográfica sobre hipertextos, tema central de investigação, foi pautada em trabalhos das áreas de ciência da computação, linguística, educação, com ênfase na biblioteconomia e na ciência da informação. para sustentar o estudo, recorre-se aos fundamentos teórico-conceituais do campo da organização da informação e do conhecimento, discutindo os sistemas de organização do conhecimento enquanto instrumentos de representação que possuem diferentes níveis de estruturação semântica. analisam-se a teoria da classificação facetada, a teoria do conceito e os princípios provenientes da linguística e da terminologia, mostrando os aportes de cada teoria na modelagem conceitual, sobretudo na estruturação de conceitos em um sistema hipertextual. no contexto da modelagem, a proposta de refinamento das relações semânticas entre conceitos, evidenciada por maculan (2015), foi utilizada na construção e na aplicação do modelo hipertextual. considera-se, também, a abordagem da teoria da aprendizagem significativa, que oferece, explicitamente, diretrizes facilitadoras da aprendizagem. no contexto das ferramentas favoráveis ao processo de aprendizagem, caracteriza-se o mapa conceitual como componente da navegação hipertextual e descrevem-se o hipertexto, seu contexto histórico, suas principais características e elementos. os fundamentos teórico-metodológicos abordam conceitos relacionados à estruturação hipertextual, verificando a existência de metodologias de conversão de texto para hipertexto, seja de forma automática, seja manual (intelectual). partiu-se do pressuposto de que os estudos que abarcam metodologias sobre esse processo de conversão não deixam explícitos, em um único modelo, todos os procedimentos que são necessários para a organização conceitual de hipertextos de forma consistente. como resultado, o modelo de conversão proposto por esta pesquisa preenche essa lacuna, produzindo critérios consistentes para trabalhar os aspectos conceituais e semânticos do domínio, assim como fornece ao leitor uma estrutura de conceitos semanticamente conectados, a partir da explicitação (refinamento) das relações estabelecidas entre eles. além disso, sugerem-se ferramentas para visualização de informações, que também auxiliaram na etapa da modelagem, e se mostraram propícias à aprendizagem. conclui-se que, à medida que a informação se apresenta de forma organizada e semelhante à estrutura cognitiva do leitor, é possível que ocorram processos de aquisição de conhecimento mais significativos do que se comparado à disponibilização de informações apenas no formato linear"
metodologia de modelagem de processos bpm acadêmico: formalização a partir dos procedimentos aplicados no projeto eci/ufmg,"as instituições de ensino superior (ies) públicas buscam melhorar seu desempenho administrativo e superar as adversidades encontradas em sua gestão. entretanto, essas instituições encontram dificuldades para a aplicação de métodos capazes de superar tais desafios, devido às barreiras impostas pelo conjunto de normas que as regem. a modelagem de processos pode ser utilizada para auxiliar na gestão institucional, pois consiste em identificar, analisar e apresentar melhorias dos processos executados, a exemplo do que ocorreu no projeto de extensão bpm acadêmico. esse projeto foi executado na escola de ciência da informação da universidade federal de minas gerais, uma ies pública, e alcançou resultados positivos na melhoria do seu desempenho administrativo. contudo, a documentação do conjunto de procedimentos aplicados não foi formalmente registrada, com isso, o objetivo desta pesquisa é realizar a formalização da metodologia, denominando-a de metodologia bpm acadêmico. para tanto, esta pesquisa busca identificar as atividades desenvolvidas pela metodologia bpm acadêmico com a aplicação do método 5w2h, correlacionar essas atividades de acordo com as diretrizes propostas na gestão de projetos do pmbok e apresentar os requisitos e recomendações para aplicação da tal metodologia. no percurso da pesquisa, foram consultados estudos capazes de fornecer o embasamento teórico sobre modelagem de processos, fluxo de processos e informacionais, gestão de projetos e o método 5w2h. os procedimentos metodológicos foram baseados na pesquisa documental e na engenharia reversa, contendo sete etapas: levantamento documental; identificação das atividades desenvolvidas no projeto bpm acadêmico; aplicação do método 5w2h nas atividades identificadas; identificação das atividades referentes ao grupo de processos da gestão de projeto do pmbok, correlação entre as atividades identificadas na metodologia bpm acadêmico com as atividades descritas na gestão de projetos; a identificação dos requisitos e recomendações dos programas utilizados para execução das atividades e a formalização da metodologia bpm acadêmico, sendo esta última o resultado principal da pesquisa."
"transformação digital no processo de emissão de diplomas: arquétipo de uma plataforma de processos de negócios digitais norteado pelas portarias 330, 1.095 e 554 do mec","instituições de vários segmentos têm apresentado diversas iniciativas para estudos e aplicações de novas tecnologias por meio de recursos da transformação digital. no contexto das instituições de ensino superior (ies) públicas, tais iniciativas ainda são tímidas, mesmo com a necessidade evidente de transformar digitalmente seus processos. tem-se como exemplo, o processo de emissão de diplomas, objeto de estudo dessa pesquisa. este procedimento é feito de modo manual, o que prejudica a qualidade do processo, e atendimento aos usuários, ocasionando morosidade, e fragilidade no quesito de segurança, evidenciado pelo aumento de casos de falsificação de diplomas. trata-se de um desafio real e inevitável, o qual as ies estão enfrentando. faz necessário uma solução que garanta a melhoria da eficiência do processo de emissão de diplomas de modo seguro e confiável. diante deste cenário, o ministério da educação (mec), com intuito de modernizar e garantir a segurança do processo de emissão de diplomas publicou três portarias: 330 de abril de 2018, 1.095 de outubro de 2018 e 554 de março de 2019. tais portarias instituem o diploma digital e dispõem sobre a expedição e o registro de diplomas de cursos superiores de graduação no âmbito do sistema federal de ensino, no prazo que finda em dezembro de 2021. assim, a presente pesquisa tem como objetivo propor um arquétipo de uma plataforma de processos de negócios digitais (ppnd), evidenciando as etapas de modelagem, desenvolvimento, implantação e automação da mesma, tendo como escopo o processo de emissão de diplomas digitais em uma ies pública, baseado nas portarias do mec, por meio da realização de pesquisa-ação da implantação do processo de negócio dentro da eci-ufmg. para isso, utilizou-se uma metodologia de pesquisa que se caracteriza como de natureza aplicada, de abordagem qualitativa, com objetivos aplicados de modo exploratório e procedimentos técnicos por meio de pesquisa-ação, com a construção de um produto mínimo viável (mvp). para a construção do referencial teórico-metodológico, foi utilizado o método de revisão bibliográfica sistemática - rbs roadmap. teve-se como resultados uma revisão sistemática e o arquétipo de uma plataforma de processos de negócios digitais (ppnd). assim acredita-se que a ppnd é factível e viável de ser implementada, e que a metodologia de bpm utilizada pode auxiliar as instituições a transformar digitalmente seus processos de negócios. com a utilização da ppnd, as ies conseguirão atender as necessidades de se trabalhar com eficiência e eficácia os processos acadêmicos e principalmente atender as exigências do mec, quanto aos requisitos de privacidade, autenticidade, segurança e a confiabilidade na expedição, registro e validação de diplomas digitais em instituições de ensino superior levando em consideração a legislação vigente."
"as bibliotecas das universidades federais da região sudeste: análise de serviços e recursos tecnológicos, humanos e orçamentários","o objetivo da pesquisa é analisar as bibliotecas universitárias das universidades federais brasileiras quanto aos recursos orçamentários e tecnológicos para desenvolver serviços e produtos para comunidade acadêmica. o universo do estudo reúne 19 bibliotecas universitárias federais da região sudeste do país, no recorte temporal de 2017 a 2019. a pesquisa foi realizada em duas etapas, o levantamento de marco teórico que apresenta a história da universidade no brasil, a biblioteca universitária, o orçamento público, as tecnologias presentes nas unidades de informação. o procedimento metodológico para coleta dos dados foi um questionário enviado aos gestores das unidades de informação e, para análise dos dados, foram selecionadas algumas categorias a partir do questionário. o questionário foi elaborado a partir de estudos de lusimar (1980), romcy de carvalho (1981) e lubisco (2011), nas questões que provavelmente teriam maiores impactos nas bibliotecas universitárias. a coleta dos dados teve um retorno de 68,7%. a investigação foi realizada por meio de questionário semiestruturado e analisado de forma descritiva, no qual se buscou interpretar as informações, tendo como base o referencial teórico que norteou o desenvolvimento da pesquisa, com os gestores das bibliotecas. alguns resultados que mostram a realidade das mesmas, por exemplo 46,15% das bibliotecas estão subordinadas à reitoria das universidades; o orçamento anual e os investimentos vêm caindo ano a ano. 53,85% das bibliotecas não participam de sistemas de cooperação de catalogação; 61,54% das bibliotecas utilizam o pergamum como software de gerenciamento de biblioteca e de acervo; 84,62% das bibliotecas não possuem consórcio de bibliotecas. é importante um conhecimento mais específico da realidade das bibliotecas universitárias das universidades federais, que possibilite uma visão atualizada dessas bibliotecas por meio de um diagnóstico que permita estabelecer as áreas que devem ser desenvolvidas."
estudo da literatura brasileira sobre comportamento informacional,"diversos estudos sobre o conjunto de pesquisas internacionais no tema do comportamento informacional humano, já foram realizados para avaliar tendências teóricas e metodológicas na área. essas avaliações proporcionam uma análise crítica das pesquisas permitindo que estudiosos da área, direcionem de forma embasada seus trabalhos futuros. entretanto, estudos equivalentes, sobre as pesquisas brasileiras, são poucos e de pouca abrangência. o presente trabalho analisou empiricamente a literatura nacional sobre comportamento informacional humano para: (1) comparar se as principais tendências identificadas nas pesquisas internacionais estão também ocorrendo na literatura brasileira e (2) fazer uma análise das pesquisas para orientar os trabalhos futuros. após uma revisão de literatura e síntese sobre as principais tendências dessa área indicadas na literatura internacional, foi selecionado, utilizando a metodologia proknow-c, um portfólio bibliográfico contendo 233 pesquisas nacionais sobre comportamento informacional humano, publicadas entre os anos 2000 a 2017. os 233 trabalhos selecionados foram analisados quanto ao volume de publicações durante os anos; tipo de autoria, tipo de pesquisa, objetivo das pesquisas, grupo de usuário alvo e embasamento conceitual. a análise dos dados através da estatística descritiva mostrou que as pesquisas brasileiras estão seguindo a maioria das tendências internacionais pois, as pesquisas nacionais estão centrando mais nas pessoas que nos sistemas; está começando a ocorrer a utilização de mais de um procedimento de coleta de dados nos estudos; há uma predominância do uso de métodos qualitativos como abordagem de pesquisa; e o questionário e entrevista predominam entre os métodos de coleta de dados. essa dissertação foi apenas um ponto inicial para averiguar o encaminhamento das pesquisas brasileiras."
proposta de metodologia para organização e representação de trilhas de aprendizagem no contexto da educação corporativa na administração pública,"as trilhas de aprendizagem podem ser entendidas como um conjunto sistemático e multimodal de unidades de aprendizagem, contendo diferentes esquemas de navegação, que podem ir desde modelos lineares, prescritivos, passando-se por modelos mais hierárquicos, e chegando-se a modelos em rede, cuja navegação é mais livre, e tendo como propósito o desenvolvimento de competências. no domínio da educação corporativa, essas trilhastendem a contribuir com um melhor aproveitamento dos recursos investidos em formação inicial e continuada, além de possibilitar a superação da abordagem de ensino tamanho único. do ponto de vista da biblioteconomia e ciência da informação, as trilhas de aprendizagem se manifestam de maneira análoga ao hipertexto, entendido como o agrupamento de nós e links dispostos de forma não linear. apesar de o hipertexto ter o uso difundido desde a década de 1990, identifica-se falta de metodologias consolidadas para a construção desse recurso. entretanto, mesmo considerando essa lacuna, avalia-se que estudos e aplicações desse campo podem ser uma referência para identificação de métodos e técnicas a ser adaptados para construção de trilhas. assim, nesta pesquisa, investiga-se de que formaos princípios de construção de sistemas de hipertexto podem ser adotados para melhorar a organização e representação de trilhas de aprendizagem. observou-se que esses princípios têm sido utilizados na construção dastrilhas, entretanto, pressupõe-se que essa utilização ainda é intuitiva e não sistematizada, podendo dificultar a aplicação em diferentes situações. visando contribuir com a sistematização dessas aplicações empíricas, o objetivo deste estudo é elaborar uma metodologia para organização e representação de trilhas de aprendizagem, com base nos princípios de estruturação de sistemas de hipertexto, no âmbito da educação corporativa na administração pública. a delimitação do contexto é necessária, considerando possíveis diferenças de aplicação para outros segmentos da educação. para estruturação dessa metodologia, ateve-se aos seguintes procedimentos: evidenciar de que modoas estratégias para organização e representação de trilhas de aprendizagem identificadas na revisão de literatura estão aderentes aos princípios de estruturação de sistemas de hipertexto; identificar elementos comuns de estratégias de organização e representação de trilhas que têm sido aplicados de forma empírica ou referenciada; e esboçar um metamodelo conceitual de representação detrilhas de aprendizagem. os resultados indicaram que os requisitos de elaboração de metodologias para modelos conceituais de hiperdocumentos adotados nesta pesquisa são aplicáveis e úteis ao contexto de criação de metodologias para organização e representação de trilhas de aprendizagem. identificou-se também haver experiências empíricas acerca da organização e representação dastrilhas no contexto da administração pública, apesar de não haver sistematização de algumas das metodologias identificadas. constatou-se,ainda,que a análise de interfaces de trilhas de aprendizagem pode contribuir com a criação de um metamodelo conceitual de representação dessas trilhas, apesar de ter sido também identificada a necessidade de refinamento desse modelo conceitual. conclui-se que esses resultados podem trazer uma contribuição relevante para a administração pública, na medida em que foi possível sistematizar um modelo conceitual, bem como fases e etapas de uma metodologia para organização, representação e gestão de trilhas de aprendizagem, no contexto da educação corporativa. entende-se que aaplicação da metodologia contribuirápara a otimização dos processos de planejamento, execução e gestão da educação corporativa na administração pública, podendo também auxiliar na otimização de gastos públicos nesse segmento. espera-se que a metodologia proposta possa também ser útil para preenchimento da lacuna identificada na literatura, o que promoverá o desenvolvimento de futuraspesquisas relacionadas à temática."
modelando sistemas de informação gamificados: uma abordagem orientada a agentes e objetivos,"as pessoas são o ativo mais valioso de uma empresa"" talvez seja o clichê mais antigo no mundo dos negócios. apesar da importância das pessoas para as organizações e seus processos, as abordagens tradicionais e mais populares de modelagem e projeto de sistemas abstraem o fator humano e se concentram apenas no ""o que"" e ""como"" de um processo, dando ênfase aos aspectos funcionais do sistema. a gamificação, como tecnologia persuasiva, vai além dos aspectos funcionais, e através da inclusão de elementos de jogos na experiência de uso do sistema, busca influenciar o usuário a apresentar determinados comportamentos tidos como desejáveis pelo projetista. pelo fato da gamificação tratar da motivação humana, ao projetar um sistema gamificado o projetista lida constantemente com o ""por que"", buscando entender as razões e motivações por trás do funcionamento de um processo. sem essa compreensão o analista corre o risco de projetar uma experiência gamificada ineficaz, ou pior ainda, que influencia negativamente o comportamento dos seus usuários. apesar da importância dos aspectos sociais e intencionais na análise e projeto de aplicações gamificadas, não há ainda uma ferramenta de modelagem que abranja esses aspectos e auxilie o projetista a incorporá-los de forma eficaz na concepção de um conceito de gamificação a ser implementado em um sistema. nesse contexto, este trabalho teve como objetivo propor uma abordagem para modelagem de aplicações gamificadas que permita a representação estruturada das dimensões sociais e intencionais dos atores envolvidos no contexto organizacional do sistema gamificado. para isso, o método proposto (chamado gstar) se baseou nos paradigmas orientado a agentes e objetivos implementados no framework de modelagem i*. o problema foi abordado segundo os preceitos da design science research, e estudos de casos foram realizados com o intuito de validar e ilustrar a utilidade do método proposto para a análise, redesenho e projeto de sistemas gamificados. a principal contribuição deste trabalho é trazer os aspectos social e intencional, que geralmente são tratados de forma ad hoc no projeto de sistemas gamificados, para o núcleo de uma nova abordagem de modelagem. isso permite a análise das consequências da inclusão de elementos da gamificação e facilita ao projetista avaliar diferentes alternativas, contribuindo para que o projeto realizado seja mais adequado ao contexto organizacional e cumpra os objetivos estabelecidos para o mesmo."
a expansão de queries sobre terminologias biomédicas: uma comparação de artefatos de representação do conhecimento para recuperação de informações,"a expansão de queries, ou consultas, é uma técnica que permite ampliar a capacidade de representação da consulta original, adicionando termos relacionados, de forma a incrementar a correspondência sintática entre o documento e a consulta. a técnica pode ser aplicada em vocabulários controlados de todos os tipos. a presente tese se utiliza de terminologias clínicas para estudar as possibilidades de expansão de queries na recuperação da informação (ri) de artigos científicos. o objetivo geral é prover uma comparação entre artefatos de representação do conhecimento para recuperação de informação. embora certas terminologias possam pertencer ao mesmo domínio do conhecimento, suas estruturas correspondentes são organizadas em diferentes modelos. enquanto a mesh utiliza estruturas tradicionais de organização do conhecimento, no sentido de sua origem na biblioteconomia; a snomed ct utiliza constructos formais, à saber, axiomas ontológicos para definir termos e relações. embora muito da prática e da literatura atual apontem a ri baseada em técnicas estatísticas como a melhor solução, há também indicações que justificam o uso de terminologias especializadas. essa percepção influenciou o presente trabalho na direção de evidenciar tais possibilidades a partir de um estudo de caso para comparar duas terminologias da área médica, na recuperação de artigos científicos. algumas questões preliminares envolviam pensar se o uso de uma terminologia poderia ampliar a revocação de documentos, ou o quão diferente seria a aplicação de diferentes terminologias do mesmo domínio no mesmo conjunto de dados. para responder a essas e outras questões, foi construído um software para aplicar queries e coletar os resultados quantitativos dos dois vocabulários já mencionados. do ponto de vista da metodologia, o trabalho aborda, através de um estudo de caso, a captação e a estruturação de terminologias biomédicas, a aquisição e o pré-processamento de artigos científicos médicos, bem como a concepção de um algoritmo capaz realizar queries disparadas por termos comuns que aparecem nas terminologias. em termos de resultados, os achados apontam maior revocação para uma das terminologias em comparação com a outra, mesmo que os termos comuns entre elas e as hierarquias correspondentes apresentassem equilíbrio quantitativo. do ponto de vista da análise e discussão, buscou-se observar nos dados estatísticos as características que pudessem evidenciar o predomínio de determinada terminologia, em termos de correspondência textual, a fim de sugerir boas práticas - no contexto da ri - para a comunidade científica que desenvolve e mantém tais artefatos. como contribuições adicionais, além do software desenvolvido, as discussões são relevantes para a ciência da informação (ci), em um contexto onde a publicação de artigos científicos vem aumentando significativamente, e as terminologias - artefatos desenvolvidos na ci - podem proporcionar um modelo diferenciado na recuperação da informação."
